Year,Average Temp,Days Over 90,Days Under 32,Fips Code
2000,50.1,19.333333333333332,159.33333333333334,19043
2000,51.29999999999999,16.0,127.66666666666667,19045
2000,48.9,19.0,127.0,19047
2000,49.29999999999999,20.333333333333332,158.66666666666666,19049
2000,51.1,22.333333333333332,139.0,19051
2000,51.29999999999999,28.0,131.0,19053
2000,52.1,18.666666666666668,150.66666666666666,19057
2000,46.29999999999999,20.333333333333332,124.33333333333333,19059
2000,50.4,40.0,148.0,19061
2000,46.29999999999999,16.333333333333332,156.33333333333334,19063
2000,45.9,10.666666666666666,169.0,19065
2000,49.0,18.333333333333332,154.33333333333334,19067
2000,46.5,12.0,153.0,19069
2000,51.9,21.333333333333332,146.33333333333334,19071
