Fips Code,Year,Days with > 0.1 inch of Precipitation,Extreme maximum precipitation,Days with snow depth > 1 inch
06053,2001,57,1.32,21
06053,2001,57,1.44,21
06053,2001,57,1.44,0
06053,2011,56,1.44,0
06053,2011,56,2.1,0
06053,2011,56,2.1,0
06055,2001,82,2.1,0
06055,2001,82,2.69,0
06055,2001,82,2.69,0
06055,2011,71,2.69,0
06055,2011,71,2.55,0
06057,2001,75,2.55,0
06057,2001,75,2.52,0
06057,2001,75,2.52,0
06057,2011,75,2.52,0
06057,2011,75,4.13,0
06057,2011,75,4.13,25
06059,2001,34,4.13,25
06059,2001,34,1.87,25
06059,2001,34,1.87,0
06059,2011,52,1.87,0
06059,2011,52,1.45,0
06059,2011,52,1.45,0
06061,2001,72,1.45,0
06061,2001,72,2.04,0
06061,2001,72,2.04,0
06061,2011,103,2.04,0
06061,2011,103,3.45,0
06061,2011,103,3.45,71
06063,2001,74,3.45,71
06063,2001,74,1.62,71
06063,2001,74,1.62,39
06063,2011,93,1.62,39
06063,2011,93,2.29,39
06063,2011,93,2.29,28
06065,2001,20,2.29,28
06065,2001,20,1.48,28
06065,2001,20,1.48,0
06065,2011,53,1.48,0
06065,2011,53,1.96,0
06065,2011,53,1.96,17
06067,2001,62,1.96,17
06067,2001,62,1.48,17
06067,2001,62,1.48,0
06067,2011,64,1.48,0
06067,2011,64,1.22,0
06067,2011,64,1.22,0
06069,2001,42,1.22,0
06069,2001,42,1.22,0
06069,2001,42,1.22,0
06069,2011,41,1.22,0
06069,2011,41,1.3,0
06071,2001,28,1.3,0
06071,2001,28,0.75,0
06071,2001,28,0.75,0
06071,2011,44,0.75,0
06071,2011,44,2.25,0
06071,2011,44,2.25,1
06073,2001,42,2.25,1
06073,2001,42,1.65,1
06073,2001,42,1.65,0
06073,2011,44,1.65,0
06073,2011,44,1.58,0
06073,2011,44,1.58,0
06075,2001,61,1.58,0
06075,2001,61,1.87,0
06075,2001,61,1.87,0
06075,2011,78,1.87,0
06075,2011,78,1.22,0
06077,2001,62,1.22,0
06077,2001,62,1.48,0
06077,2001,62,1.48,0
06077,2011,62,1.48,0
06077,2011,62,1.53,0
06079,2001,54,1.53,0
06079,2001,54,2.11,0
06079,2001,54,2.11,0
06079,2011,49,2.11,0
06079,2011,49,2.28,0
06081,2001,107,2.28,0
06081,2001,107,2.26,0
06081,2001,107,2.26,0
06081,2011,96,2.26,0
06081,2011,96,1.7,0
06081,2011,96,1.7,0
06083,2001,56,1.7,0
06083,2001,56,4.82,0
06083,2001,56,4.82,0
06083,2011,81,4.82,0
06083,2011,81,2.53,0
06085,2001,70,2.53,0
06085,2001,70,1.89,0
06085,2001,70,1.89,9
06085,2011,62,1.89,9
06085,2011,62,1.08,9
06087,2001,64,1.08,9
06087,2001,64,2.92,9
06087,2001,64,2.92,0
06087,2011,78,2.92,0
06087,2011,78,2.16,0
06089,2001,91,2.16,0
06089,2001,91,2.96,0
06089,2001,91,2.96,0
06089,2011,92,2.96,0
06089,2011,92,2.48,0
06089,2011,92,2.48,11
06091,2001,76,2.48,11
06091,2001,76,2.83,11
06091,2001,76,2.83,23
06091,2011,67,2.83,23
06091,2011,67,1.9,23
06093,2001,100,1.9,23
06093,2001,100,1.15,23
06093,2001,100,1.15,2
06093,2011,96,1.15,2
06093,2011,96,1.05,2
06095,2001,55,1.05,2
06095,2001,55,2.05,2
06095,2001,55,2.05,0
06095,2011,51,2.05,0
06095,2011,51,1.36,0
06097,2001,80,1.36,0
06097,2001,80,2.58,0
06097,2001,80,2.58,0
06097,2011,104,2.58,0
06097,2011,104,1.87,0
06097,2011,104,1.87,0
06099,2001,50,1.87,0
06099,2001,50,1.2,0
06099,2001,50,1.2,0
06099,2011,50,1.2,0
06099,2011,50,0.76,0
06101,2001,63,0.76,0
06101,2001,63,1.45,0
06101,2001,63,1.45,0
06103,2001,77,1.45,0
06103,2001,77,2.42,0
06103,2001,77,2.42,0
06103,2011,69,2.42,0
06103,2011,69,1.69,0
06105,2001,88,1.69,0
06105,2001,88,2.0,0
06105,2001,88,2.0,3
06105,2011,96,2.0,3
06105,2011,96,1.88,3
06105,2011,96,1.88,0
06107,2001,68,1.88,0
06107,2001,68,2.0,0
06107,2001,68,2.0,0
06107,2011,21,2.0,0
06107,2011,21,1.7,0
06107,2011,21,1.7,0
06109,2001,66,1.7,0
06109,2001,66,2.68,0
06109,2001,66,2.68,29
06109,2011,71,2.68,29
06109,2011,71,2.73,29
06111,2001,52,2.73,29
06111,2001,52,3.29,29
06111,2001,52,3.29,0
06111,2011,42,3.29,0
06111,2011,42,5.33,0
06113,2001,57,5.33,0
06113,2001,57,1.67,0
06113,2001,57,1.67,0
06113,2011,60,1.67,0
06113,2011,60,1.32,0
06115,2001,75,1.32,0
06115,2001,75,2.52,0
06115,2001,75,2.52,0
06115,2011,65,2.52,0
06115,2011,65,1.53,0
08001,2001,62,1.53,0
08001,2001,62,2.0,0
08001,2001,62,2.0,13
08001,2011,83,2.0,13
08001,2011,83,2.56,13
08001,2011,83,2.56,15
08003,2001,90,2.56,15
08003,2001,90,0.94,15
08003,2001,90,0.94,18
08003,2011,48,0.94,18
08003,2011,48,0.72,18
08003,2011,48,0.72,8
08005,2001,72,0.72,8
08005,2001,72,1.53,8
08005,2001,72,1.53,18
08005,2011,86,1.53,18
08005,2011,86,1.45,18
08005,2011,86,1.45,22
08007,2001,64,1.45,22
08007,2001,64,1.3,22
08007,2001,64,1.3,18
08007,2011,77,1.3,18
08007,2011,77,0.87,18
08009,2001,66,0.87,18
08009,2001,66,2.2,18
08009,2001,66,2.2,12
08009,2011,32,2.2,12
08009,2011,32,1.15,12
08009,2011,32,1.15,0
08011,2001,40,1.15,0
08011,2001,40,2.15,0
08011,2001,40,2.15,1
08011,2011,57,2.15,1
08011,2011,57,2.5,1
08011,2011,57,2.5,6
08013,2001,134,2.5,6
08013,2001,134,1.59,6
08013,2001,134,1.59,37
08013,2011,89,1.59,37
08013,2011,89,1.61,37
08013,2011,89,1.61,17
08015,2011,87,1.61,17
08015,2011,87,0.63,17
08015,2011,87,0.63,12
08017,2001,46,0.63,12
08017,2001,46,1.6,12
08017,2001,46,1.6,9
08017,2011,57,1.6,9
08017,2011,57,2.82,9
08017,2011,57,2.82,13
08019,2001,102,2.82,13
08019,2001,102,1.01,13
08019,2001,102,1.01,29
08019,2011,110,1.01,29
08019,2011,110,2.08,29
08019,2011,110,2.08,50
08021,2001,60,2.08,50
08021,2001,60,0.73,50
08021,2001,60,0.73,16
08021,2011,56,0.73,16
08021,2011,56,0.59,16
08023,2001,75,0.59,16
08023,2001,75,1.42,16
08023,2001,75,1.42,21
08023,2011,69,1.42,21
08023,2011,69,1.04,21
08025,2001,25,1.04,21
08025,2001,25,1.08,21
08025,2001,25,1.08,1
08025,2011,26,1.08,1
08025,2011,26,0.72,1
08027,2001,85,0.72,1
08027,2001,85,1.01,1
08027,2001,85,1.01,16
08027,2011,64,1.01,16
08027,2011,64,1.11,16
08029,2001,48,1.11,16
08029,2001,48,0.73,16
08029,2001,48,0.73,2
08029,2011,86,0.73,2
08029,2011,86,0.95,2
08029,2011,86,0.95,5
08031,2001,73,0.95,5
08031,2001,73,1.34,5
08031,2001,73,1.34,16
08031,2011,87,1.34,16
08031,2011,87,1.63,16
08031,2011,87,1.63,18
08033,2001,67,1.63,18
08033,2001,67,0.85,18
08033,2011,75,0.85,18
08033,2011,75,1.44,18
08033,2011,75,1.44,13
08035,2001,86,1.44,13
08035,2001,86,1.37,13
08035,2001,86,1.37,21
08035,2011,104,1.37,21
08035,2011,104,1.22,21
08035,2011,104,1.22,26
08037,2001,83,1.22,26
08037,2001,83,0.86,26
08037,2001,83,0.86,59
08037,2011,119,0.86,59
08037,2011,119,1.09,59
08039,2001,100,1.09,59
08039,2001,100,1.68,59
08039,2001,100,1.68,21
08039,2011,81,1.68,21
08039,2011,81,1.86,21
08039,2011,81,1.86,25
08041,2001,88,1.86,25
08041,2001,88,1.8,25
08041,2001,88,1.8,35
08041,2011,78,1.8,35
08041,2011,78,0.98,35
08041,2011,78,0.98,27
08043,2001,74,0.98,27
08043,2001,74,1.32,27
08043,2001,74,1.32,22
08043,2011,72,1.32,22
08043,2011,72,1.33,22
08043,2011,72,1.33,17
08045,2001,109,1.33,17
08045,2001,109,1.42,17
08045,2001,109,1.42,13
08045,2011,118,1.42,13
08045,2011,118,0.9,13
08045,2011,118,0.9,0
08049,2001,98,0.9,0
08049,2001,98,0.75,0
08049,2001,98,0.75,38
08049,2011,113,0.75,38
08049,2011,113,0.81,38
08049,2011,113,0.81,38
08051,2001,75,0.81,38
08051,2001,75,0.7,38
08051,2001,75,0.7,7
08051,2011,156,0.7,7
08051,2011,156,1.04,7
08051,2011,156,1.04,95
08053,2001,95,1.04,95
08053,2001,95,0.81,95
08053,2001,95,0.81,28
08053,2011,88,0.81,28
08053,2011,88,0.74,28
08053,2011,88,0.74,28
08055,2001,40,0.74,28
08055,2001,40,2.01,28
08055,2001,40,2.01,9
08055,2011,58,2.01,9
08055,2011,58,0.84,9
08055,2011,58,0.84,24
08057,2001,106,0.84,24
08057,2001,106,0.96,24
08057,2001,106,0.96,29
08057,2011,162,0.96,29
08057,2011,162,1.39,29
08057,2011,162,1.39,57
08059,2001,78,1.39,57
08059,2001,78,1.13,57
08059,2001,78,1.13,27
08059,2011,85,1.13,27
08059,2011,85,2.0,27
08059,2011,85,2.0,18
08061,2001,51,2.0,18
08061,2001,51,1.36,18
08061,2001,51,1.36,3
08061,2011,55,1.36,3
08061,2011,55,1.46,3
08061,2011,55,1.46,9
08063,2001,78,1.46,9
08063,2001,78,1.67,9
08063,2001,78,1.67,8
08063,2011,92,1.67,8
08063,2011,92,2.42,8
08063,2011,92,2.42,6
08065,2001,152,2.42,6
08065,2001,152,0.98,6
08065,2001,152,0.98,73
08065,2011,125,0.98,73
08065,2011,125,0.79,73
08065,2011,125,0.79,90
08067,2001,83,0.79,90
08067,2001,83,1.07,90
08067,2001,83,1.07,26
08067,2011,86,1.07,26
08067,2011,86,1.59,26
08067,2011,86,1.59,20
08069,2001,73,1.59,20
08069,2001,73,0.81,20
08069,2001,73,0.81,10
08069,2011,84,0.81,10
08069,2011,84,1.73,10
08069,2011,84,1.73,25
08071,2001,84,1.73,25
08071,2001,84,1.8,25
08071,2001,84,1.8,13
08071,2011,47,1.8,13
08071,2011,47,0.46,13
08073,2001,63,0.46,13
08073,2001,63,1.44,13
08073,2001,63,1.44,11
08073,2011,50,1.44,11
08073,2011,50,2.17,11
08073,2011,50,2.17,20
08075,2001,74,2.17,20
08075,2001,74,0.79,20
08075,2001,74,0.79,13
08075,2011,94,0.79,13
08075,2011,94,2.51,13
08075,2011,94,2.51,16
08077,2001,96,2.51,16
08077,2001,96,0.92,16
08077,2001,96,0.92,16
08077,2011,68,0.92,16
08077,2011,68,0.67,16
08077,2011,68,0.67,2
08079,2001,111,0.67,2
08079,2001,111,0.8,2
08079,2001,111,0.8,8
08079,2011,88,0.8,8
08079,2011,88,0.74,8
08081,2001,51,0.74,8
08081,2001,51,1.3,8
08081,2001,51,1.3,10
08081,2011,88,1.3,10
08081,2011,88,0.6,10
08081,2011,88,0.6,21
08083,2001,74,0.6,21
08083,2001,74,0.9,21
08083,2001,74,0.9,14
08083,2011,93,0.9,14
08083,2011,93,1.02,14
08083,2011,93,1.02,12
08085,2001,72,1.02,12
08085,2001,72,0.68,12
08085,2001,72,0.68,6
08085,2011,86,0.68,6
08085,2011,86,0.61,6
08085,2011,86,0.61,10
08087,2001,64,0.61,10
08087,2001,64,1.5,10
08087,2001,64,1.5,8
08087,2011,70,1.5,8
08087,2011,70,1.98,8
08087,2011,70,1.98,6
08089,2001,56,1.98,6
08089,2001,56,1.46,6
08089,2001,56,1.46,4
08089,2011,52,1.46,4
08089,2011,52,1.3,4
08091,2001,87,1.3,4
08091,2001,87,1.29,4
08091,2001,87,1.29,32
08091,2011,95,1.29,32
08091,2011,95,0.92,32
08091,2011,95,0.92,47
08093,2001,74,0.92,47
08093,2001,74,1.55,47
08093,2001,74,1.55,15
08093,2011,106,1.55,15
08093,2011,106,1.02,15
08093,2011,106,1.02,21
08095,2001,70,1.02,21
08095,2001,70,2.45,21
08095,2001,70,2.45,21
08095,2011,92,2.45,21
08095,2011,92,2.51,21
08095,2011,92,2.51,10
08097,2001,110,2.51,10
08097,2001,110,1.3,10
08097,2001,110,1.3,38
08097,2011,115,1.3,38
08097,2011,115,0.91,38
08097,2011,115,0.91,53
08099,2001,55,0.91,53
08099,2001,55,1.47,53
08099,2001,55,1.47,9
08099,2011,54,1.47,9
08099,2011,54,1.52,9
08101,2001,108,1.52,9
08101,2001,108,0.78,9
08101,2001,108,0.78,29
08101,2011,53,0.78,29
08101,2011,53,1.16,29
08101,2011,53,1.16,11
08103,2001,73,1.16,11
08103,2001,73,0.96,11
08103,2001,73,0.96,27
08103,2011,89,0.96,27
08103,2011,89,0.85,27
08103,2011,89,0.85,19
08105,2001,60,0.85,19
08105,2001,60,0.75,19
08105,2001,60,0.75,15
08105,2011,60,0.75,15
08105,2011,60,0.47,15
08107,2001,105,0.47,15
08107,2001,105,0.73,15
08107,2001,105,0.73,39
08107,2011,168,0.73,39
08107,2011,168,1.25,39
08107,2011,168,1.25,61
08109,2001,60,1.25,61
08109,2001,60,0.75,61
08109,2001,60,0.75,15
08109,2011,81,0.75,15
08109,2011,81,1.3,15
08109,2011,81,1.3,15
08111,2001,130,1.3,15
08111,2001,130,1.06,15
08111,2001,130,1.06,43
08111,2011,109,1.06,43
08111,2011,109,1.4,43
08113,2001,71,1.4,43
08113,2001,71,0.79,43
08113,2001,71,0.79,23
08113,2011,91,0.79,23
08113,2011,91,0.86,23
08113,2011,91,0.86,26
08115,2001,57,0.86,26
08115,2001,57,1.78,26
08115,2001,57,1.78,6
08115,2011,57,1.78,9
08117,2001,127,1.78,9
08117,2001,127,1.11,9
08117,2001,127,1.11,57
08117,2011,140,1.11,57
08117,2011,140,2.46,57
08117,2011,140,2.46,90
08119,2001,84,2.46,90
08119,2001,84,0.75,90
08119,2001,84,0.75,24
08119,2011,97,0.75,24
08119,2011,97,0.99,24
08121,2001,70,0.99,24
08121,2001,70,1.51,24
08121,2001,70,1.51,16
08121,2011,69,1.51,16
08121,2011,69,1.69,16
08121,2011,69,1.69,17
08123,2001,79,1.69,17
08123,2001,79,1.46,17
08123,2001,79,1.46,16
08123,2011,97,1.46,16
08123,2011,97,1.55,16
08123,2011,97,1.55,11
08125,2001,63,1.55,11
08125,2001,63,4.26,11
08125,2001,63,4.26,10
08125,2011,81,4.26,10
08125,2011,81,3.29,10
08125,2011,81,3.29,13
09001,2001,117,3.29,13
09001,2001,117,4.44,13
09001,2001,117,4.44,13
09001,2011,135,4.44,13
09001,2011,135,4.89,13
09001,2011,135,4.89,13
09003,2001,67,4.89,13
09003,2001,67,3.3,13
09003,2001,67,3.3,12
09003,2011,150,3.3,12
09003,2011,150,5.06,12
09003,2011,150,5.06,20
09005,2001,126,5.06,20
09005,2001,126,2.81,20
09005,2001,126,2.81,18
09005,2011,150,2.81,18
09005,2011,150,5.62,18
09005,2011,150,5.62,18
09009,2001,101,5.62,18
09009,2001,101,2.06,18
09009,2001,101,2.06,8
09009,2011,114,2.06,8
09009,2011,114,3.0,8
09011,2001,108,3.0,8
09011,2001,108,4.53,8
09011,2001,108,4.53,7
09011,2011,170,4.53,7
09011,2011,170,2.79,7
09013,2001,149,2.79,7
09013,2001,149,3.94,7
09013,2011,135,3.94,7
09013,2011,135,2.98,7
09013,2011,135,2.98,23
09015,2001,99,2.98,23
09015,2001,99,3.9,23
09015,2011,134,3.9,23
09015,2011,134,2.78,23
10001,2001,103,2.78,23
10001,2001,103,2.82,23
10001,2001,103,2.82,3
10001,2011,131,2.82,3
10001,2011,131,6.91,3
10003,2001,111,6.91,3
10003,2001,111,2.46,3
10003,2001,111,2.46,4
10003,2011,138,2.46,4
10003,2011,138,6.36,4
10003,2011,138,6.36,4
10005,2001,107,6.36,4
10005,2001,107,2.27,4
10005,2001,107,2.27,3
10005,2011,131,2.27,3
10005,2011,131,7.78,3
11001,2001,113,7.78,3
11001,2001,113,5.36,3
11001,2001,113,5.36,2
11001,2011,113,5.36,2
11001,2011,113,3.4,2
11001,2011,113,3.4,2
12001,2001,113,3.4,2
12001,2001,113,3.26,2
12001,2001,113,3.26,0
12001,2011,101,3.26,0
12001,2011,101,2.09,0
12003,2001,108,2.09,0
12003,2001,108,5.91,0
12003,2001,108,5.91,0
12003,2011,100,5.91,0
12003,2011,100,2.35,0
12005,2001,109,2.35,0
12005,2001,109,4.2,0
12005,2001,109,4.2,0
12005,2011,75,4.2,0
12005,2011,75,3.01,0
12007,2011,79,3.01,0
12007,2011,79,4.0,0
12009,2001,127,4.0,0
12009,2001,127,3.78,0
12009,2001,127,3.78,0
12009,2011,120,3.78,0
12009,2011,120,7.74,0
12011,2001,127,7.74,0
12011,2001,127,5.28,0
12011,2001,127,5.28,0
12011,2011,147,5.28,0
12011,2011,147,8.95,0
12011,2011,147,8.95,0
12015,2001,94,8.95,0
12015,2001,94,4.2,0
12015,2001,94,4.2,0
12015,2011,98,4.2,0
12015,2011,98,3.62,0
12017,2001,127,3.62,0
12017,2001,127,4.79,0
12017,2001,127,4.79,0
12017,2011,93,4.79,0
12017,2011,93,4.22,0
12019,2001,106,4.22,0
12019,2001,106,3.14,0
12019,2001,106,3.14,0
12019,2011,75,3.14,0
12019,2011,75,2.34,0
12021,2001,125,2.34,0
12021,2001,125,3.7,0
12021,2001,125,3.7,0
12021,2011,117,3.7,0
12021,2011,117,3.15,0
12021,2011,117,3.15,0
12023,2001,116,3.15,0
12023,2001,116,2.09,0
12023,2001,116,2.09,0
12023,2011,122,2.09,0
12023,2011,122,3.9,0
12027,2001,93,3.9,0
12027,2001,93,5.3,0
12027,2001,93,5.3,0
12027,2011,97,5.3,0
12027,2011,97,4.15,0
12029,2001,123,4.15,0
12029,2001,123,2.4,0
12029,2011,136,2.4,0
12029,2011,136,3.15,0
12031,2001,127,3.15,0
12031,2001,127,4.35,0
12031,2001,127,4.35,0
12031,2011,106,4.35,0
12031,2011,106,6.68,0
12031,2011,106,6.68,0
12033,2001,104,6.68,0
12033,2001,104,3.45,0
12033,2011,62,3.45,0
12033,2011,62,3.66,0
12035,2001,134,3.66,0
12035,2001,134,6.5,0
12035,2001,134,6.5,0
12035,2011,100,6.5,0
12035,2011,100,3.1,0
12037,2001,71,3.1,0
12037,2001,71,6.4,0
12037,2001,71,6.4,0
12039,2011,102,6.4,0
12039,2011,102,2.56,0
12041,2001,97,2.56,0
12041,2001,97,2.01,0
12041,2001,97,2.01,0
12041,2011,106,2.01,0
12041,2011,106,2.5,0
12043,2011,98,2.5,0
12043,2011,98,4.05,0
12045,2001,100,4.05,0
12045,2001,100,5.0,0
12045,2001,100,5.0,0
12045,2011,98,5.0,0
12045,2011,98,3.17,0
12047,2001,89,3.17,0
12047,2001,89,4.4,0
12047,2001,89,4.4,0
12047,2011,90,4.4,0
12047,2011,90,2.96,0
12049,2001,65,2.96,0
12049,2001,65,4.68,0
12049,2001,65,4.68,0
12049,2011,99,4.68,0
12049,2011,99,4.2,0
12051,2001,90,4.2,0
12051,2001,90,3.3,0
12051,2001,90,3.3,0
12051,2011,113,3.3,0
12051,2011,113,2.0,0
12053,2001,91,2.0,0
12053,2001,91,3.08,0
12053,2001,91,3.08,0
12053,2011,89,3.08,0
12053,2011,89,3.47,0
12055,2001,123,3.47,0
12055,2001,123,3.79,0
12055,2001,123,3.79,0
12055,2011,100,3.79,0
12055,2011,100,8.22,0
12057,2001,126,8.22,0
12057,2001,126,6.55,0
12057,2001,126,6.55,0
12057,2011,104,6.55,0
12057,2011,104,4.45,0
12057,2011,104,4.45,0
12061,2001,132,4.45,0
12061,2001,132,2.81,0
12061,2001,132,2.81,0
12061,2011,112,2.81,0
12061,2011,112,6.78,0
12063,2001,128,6.78,0
12063,2001,128,2.46,0
12063,2011,109,2.46,0
12063,2011,109,1.53,0
12065,2011,86,1.53,0
12065,2011,86,2.45,0
12067,2001,89,2.45,0
12067,2001,89,3.22,0
12067,2001,89,3.22,0
12067,2011,82,3.22,0
12067,2011,82,2.91,0
12069,2001,108,2.91,0
12069,2001,108,4.07,0
12069,2001,108,4.07,0
12069,2011,102,4.07,0
12069,2011,102,4.2,0
12071,2001,103,4.2,0
12071,2001,103,3.02,0
12071,2011,131,3.02,0
12071,2011,131,3.34,0
12073,2001,113,3.34,0
12073,2001,113,8.17,0
12073,2011,93,8.17,0
12073,2011,93,3.28,0
12075,2001,99,3.28,0
12075,2001,99,3.5,0
12075,2001,99,3.5,0
12075,2011,71,3.5,0
12075,2011,71,4.0,0
12077,2011,74,4.0,0
12077,2011,74,2.64,0
12079,2001,85,2.64,0
12079,2001,85,3.54,0
12079,2001,85,3.54,0
12081,2001,83,3.54,0
12081,2001,83,4.98,0
12081,2001,83,4.98,0
12081,2011,103,4.98,0
12081,2011,103,3.6,0
12083,2001,111,3.6,0
12083,2001,111,3.1,0
12083,2001,111,3.1,0
12083,2011,107,3.1,0
12083,2011,107,2.86,0
12083,2011,107,2.86,0
12085,2001,107,2.86,0
12085,2011,104,2.86,0
12085,2011,104,3.8,0
12086,2001,111,3.8,0
12086,2001,111,4.76,0
12086,2001,111,4.76,0
12086,2011,133,4.76,0
12086,2011,133,3.48,0
12086,2011,133,3.48,0
12087,2001,69,3.48,0
12087,2001,69,5.75,0
12087,2001,69,5.75,0
12087,2011,99,5.75,0
12087,2011,99,5.0,0
12089,2001,100,5.0,0
12089,2001,100,4.5,0
12089,2001,100,4.5,0
12091,2001,121,4.5,0
12091,2001,121,4.74,0
12091,2001,121,4.74,0
12091,2011,104,4.74,0
12091,2011,104,7.6,0
12093,2001,125,7.6,0
12093,2001,125,4.06,0
12093,2001,125,4.06,0
12093,2011,114,4.06,0
12093,2011,114,2.66,0
12095,2001,120,2.66,0
12095,2001,120,5.28,0
12095,2001,120,5.28,0
12095,2011,118,5.28,0
12095,2011,118,5.16,0
12095,2011,118,5.16,0
12097,2001,117,5.16,0
12097,2001,117,3.6,0
12097,2001,117,3.6,0
12097,2011,106,3.6,0
12097,2011,106,5.64,0
12099,2001,110,5.64,0
12099,2001,110,2.76,0
12099,2001,110,2.76,0
12099,2011,116,2.76,0
12099,2011,116,4.87,0
12101,2001,103,4.87,0
12101,2001,103,4.02,0
12101,2001,103,4.02,0
12101,2011,106,4.02,0
12101,2011,106,5.24,0
12103,2001,91,5.24,0
12103,2001,91,8.31,0
12103,2001,91,8.31,0
12103,2011,101,8.31,0
12103,2011,101,3.44,0
12105,2001,112,3.44,0
12105,2001,112,5.37,0
12105,2001,112,5.37,0
12105,2011,113,5.37,0
12105,2011,113,2.68,0
12107,2001,97,2.68,0
12107,2001,97,2.7,0
12107,2001,97,2.7,0
12107,2011,153,2.7,0
12107,2011,153,2.51,0
12109,2001,133,2.51,0
12109,2001,133,4.02,0
12109,2001,133,4.02,0
12109,2011,105,4.02,0
12109,2011,105,4.2,0
12109,2011,105,4.2,0
12111,2001,114,4.2,0
12111,2001,114,3.6,0
12111,2001,114,3.6,0
12111,2011,119,3.6,0
12111,2011,119,3.43,0
12113,2001,106,3.43,0
12113,2001,106,4.5,0
12113,2001,106,4.5,0
12113,2011,104,4.5,0
12113,2011,104,6.24,0
12115,2001,97,6.24,0
12115,2001,97,4.15,0
12115,2001,97,4.15,0
12115,2011,98,4.15,0
12115,2011,98,3.7,0
12117,2001,122,3.7,0
12117,2001,122,4.13,0
12117,2001,122,4.13,0
12117,2011,96,4.13,0
12117,2011,96,4.4,0
12119,2001,86,4.4,0
12119,2001,86,3.89,0
12119,2001,86,3.89,0
12119,2011,92,3.89,0
12119,2011,92,4.84,0
12121,2001,80,4.84,0
12121,2001,80,5.55,0
12121,2001,80,5.55,0
12121,2011,92,5.55,0
12121,2011,92,3.51,0
12123,2001,113,3.51,0
12123,2001,113,2.07,0
12123,2001,113,2.07,0
12123,2011,87,2.07,0
12123,2011,87,2.31,0
12127,2001,150,2.31,0
12127,2001,150,6.05,0
12127,2001,150,6.05,0
12127,2011,113,6.05,0
12127,2011,113,4.28,0
12127,2011,113,4.28,0
12129,2011,69,4.28,0
12129,2011,69,3.6,0
12131,2001,122,3.6,0
12131,2001,122,4.03,0
12131,2001,122,4.03,0
12131,2011,111,4.03,0
12131,2011,111,3.83,0
12133,2011,101,3.83,0
12133,2011,101,3.32,0
13001,2001,106,3.32,0
13001,2001,106,1.74,0
13001,2001,106,1.74,0
13001,2011,82,1.74,0
13001,2011,82,3.4,0
13003,2001,85,3.4,0
13003,2001,85,2.0,0
13003,2001,85,2.0,0
13003,2011,73,2.0,0
13003,2011,73,2.58,0
13005,2001,104,2.58,0
13005,2001,104,1.99,0
13005,2001,104,1.99,0
13005,2011,85,1.99,0
13005,2011,85,2.37,0
13005,2011,85,2.37,0
13007,2011,93,2.37,0
13007,2011,93,1.94,0
13009,2001,103,1.94,0
13009,2001,103,3.2,0
13009,2001,103,3.2,0
13009,2011,103,3.2,0
13009,2011,103,1.89,0
13011,2001,68,1.89,0
13011,2001,68,2.92,0
13011,2001,68,2.92,0
13011,2011,115,2.92,0
13011,2011,115,4.32,0
13013,2001,92,4.32,0
13013,2001,92,2.65,0
13013,2001,92,2.65,0
13015,2001,107,2.65,0
13015,2001,107,2.24,0
13015,2001,107,2.24,0
13015,2011,108,2.24,0
13015,2011,108,3.79,0
13019,2001,108,3.79,0
13021,2001,105,3.79,0
13021,2001,105,3.4,0
13021,2011,90,3.4,0
13021,2011,90,2.54,0
13025,2011,83,2.54,0
13025,2011,83,4.1,0
13025,2011,83,4.1,0
13027,2001,83,4.1,0
13029,2001,88,4.1,0
13029,2001,88,2.21,0
13029,2001,88,2.21,0
13029,2011,109,2.21,0
13029,2011,109,3.0,0
13031,2001,88,3.0,0
13031,2001,88,1.82,0
13031,2001,88,1.82,0
13033,2011,79,1.82,0
13033,2011,79,2.58,0
13035,2011,80,2.58,0
13035,2011,80,2.1,0
13037,2001,61,2.1,0
13037,2001,61,2.73,0
13037,2001,61,2.73,0
13039,2001,98,2.73,0
13039,2001,98,8.95,0
13039,2001,98,8.95,0
13039,2011,87,8.95,0
13039,2011,87,2.14,0
13043,2001,108,2.14,0
13043,2001,108,1.85,0
13043,2001,108,1.85,0
13043,2011,100,1.85,0
13043,2011,100,3.2,0
13045,2001,84,3.2,0
13045,2001,84,2.52,0
13045,2001,84,2.52,0
13045,2011,102,2.52,0
13045,2011,102,3.28,0
13049,2001,100,3.28,0
13049,2001,100,3.35,0
13049,2001,100,3.35,0
13049,2011,105,3.35,0
13049,2011,105,3.23,0
13051,2001,105,3.23,0
13051,2001,105,2.12,0
13051,2011,112,2.12,0
13051,2011,112,3.0,0
13051,2011,112,3.0,0
13055,2001,66,3.0,0
13055,2001,66,2.0,0
13055,2001,66,2.0,0
13055,2011,124,2.0,0
13055,2011,124,4.96,0
13057,2001,105,4.96,0
13057,2001,105,5.9,0
13057,2001,105,5.9,0
13057,2011,117,5.9,0
13057,2011,117,2.32,0
13057,2011,117,2.32,1
13059,2001,95,2.32,1
13059,2001,95,6.24,1
13059,2001,95,6.24,0
13059,2011,90,6.24,0
13059,2011,90,1.95,0
13061,2011,91,1.95,0
13061,2011,91,2.65,0
13063,2001,95,2.65,0
13063,2001,95,2.28,0
13063,2001,95,2.28,0
13063,2011,100,2.28,0
13063,2011,100,1.8,0
13063,2011,100,1.8,2
13065,2001,108,1.8,2
13065,2001,108,3.85,2
13065,2001,108,3.85,0
13065,2011,108,3.85,0
13067,2001,86,3.85,0
13067,2001,86,2.05,0
13067,2001,86,2.05,0
13067,2011,96,2.05,0
